@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 numeric

@data
9615,'2019/02/12 12:44:32:415',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9616,'2019/02/12 12:44:32:426',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9617,'2019/02/12 12:44:32:437',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9618,'2019/02/12 12:44:32:448',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9619,'2019/02/12 12:44:32:459',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9620,'2019/02/12 12:44:32:470',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9621,'2019/02/12 12:44:32:481',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9622,'2019/02/12 12:44:32:492',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9623,'2019/02/12 12:44:32:504',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9624,'2019/02/12 12:44:32:515',8,21.075718,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,2.12083,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,0.5
9625,'2019/02/12 12:44:32:526',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9626,'2019/02/12 12:44:32:537',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9627,'2019/02/12 12:44:32:548',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9628,'2019/02/12 12:44:32:559',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9629,'2019/02/12 12:44:32:571',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9630,'2019/02/12 12:44:32:581',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9631,'2019/02/12 12:44:32:593',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9632,'2019/02/12 12:44:32:614',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9633,'2019/02/12 12:44:32:615',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9634,'2019/02/12 12:44:32:626',8,24.410486,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,1.793709,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,0.5
9635,'2019/02/12 12:44:32:637',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9636,'2019/02/12 12:44:32:648',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9637,'2019/02/12 12:44:32:659',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9638,'2019/02/12 12:44:32:671',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9639,'2019/02/12 12:44:32:681',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9640,'2019/02/12 12:44:32:692',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9641,'2019/02/12 12:44:32:704',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9642,'2019/02/12 12:44:32:715',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9643,'2019/02/12 12:44:32:726',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9644,'2019/02/12 12:44:32:737',8,7.295783,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,2.306504,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,0.5
9645,'2019/02/12 12:44:32:748',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9646,'2019/02/12 12:44:32:759',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9647,'2019/02/12 12:44:32:770',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9648,'2019/02/12 12:44:32:781',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9649,'2019/02/12 12:44:32:792',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9650,'2019/02/12 12:44:32:804',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9651,'2019/02/12 12:44:32:815',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9652,'2019/02/12 12:44:32:826',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9653,'2019/02/12 12:44:32:837',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9654,'2019/02/12 12:44:32:848',8,16.09544,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,1.397922,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,0.5
9655,'2019/02/12 12:44:32:859',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9656,'2019/02/12 12:44:32:871',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9657,'2019/02/12 12:44:32:882',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9658,'2019/02/12 12:44:32:893',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9659,'2019/02/12 12:44:32:904',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9660,'2019/02/12 12:44:32:915',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9661,'2019/02/12 12:44:32:926',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9662,'2019/02/12 12:44:32:937',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9663,'2019/02/12 12:44:32:948',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9664,'2019/02/12 12:44:32:959',8,4.507322,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,1.600921,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,0.5
9665,'2019/02/12 12:44:32:971',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9666,'2019/02/12 12:44:32:981',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9667,'2019/02/12 12:44:32:992',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9668,'2019/02/12 12:44:33:004',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9669,'2019/02/12 12:44:33:015',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9670,'2019/02/12 12:44:33:026',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9671,'2019/02/12 12:44:33:037',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9672,'2019/02/12 12:44:33:049',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9673,'2019/02/12 12:44:33:059',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9674,'2019/02/12 12:44:33:070',8,15.004342,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,0.471452,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,0.5
9675,'2019/02/12 12:44:33:082',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9676,'2019/02/12 12:44:33:093',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9677,'2019/02/12 12:44:33:104',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9678,'2019/02/12 12:44:33:115',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9679,'2019/02/12 12:44:33:126',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9680,'2019/02/12 12:44:33:137',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9681,'2019/02/12 12:44:33:148',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9682,'2019/02/12 12:44:33:159',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9683,'2019/02/12 12:44:33:170',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9684,'2019/02/12 12:44:33:181',8,26.911762,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,1.135042,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.5
9685,'2019/02/12 12:44:33:192',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9686,'2019/02/12 12:44:33:204',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9687,'2019/02/12 12:44:33:213',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9688,'2019/02/12 12:44:33:225',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9689,'2019/02/12 12:44:33:236',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9690,'2019/02/12 12:44:33:247',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9691,'2019/02/12 12:44:33:258',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9692,'2019/02/12 12:44:33:270',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9693,'2019/02/12 12:44:33:280',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9694,'2019/02/12 12:44:33:291',8,4.221952,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,1.463876,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,0.5
9695,'2019/02/12 12:44:33:303',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9696,'2019/02/12 12:44:33:314',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9697,'2019/02/12 12:44:33:325',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9698,'2019/02/12 12:44:33:336',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9699,'2019/02/12 12:44:33:347',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9700,'2019/02/12 12:44:33:358',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9701,'2019/02/12 12:44:33:369',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9702,'2019/02/12 12:44:33:380',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9703,'2019/02/12 12:44:33:392',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9704,'2019/02/12 12:44:33:403',8,0.695318,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,1.22841,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,0.5
9705,'2019/02/12 12:44:33:414',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9706,'2019/02/12 12:44:33:425',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9707,'2019/02/12 12:44:33:436',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9708,'2019/02/12 12:44:33:449',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9709,'2019/02/12 12:44:33:458',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9710,'2019/02/12 12:44:33:469',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9711,'2019/02/12 12:44:33:480',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9712,'2019/02/12 12:44:33:492',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9713,'2019/02/12 12:44:33:503',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9714,'2019/02/12 12:44:33:514',8,30.903694,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,2.961246,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,0.5
9715,'2019/02/12 12:44:33:525',8,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,1.027765,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,1.648438,0.5
9716,'2019/02/12 12:44:33:536',8,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,1.027765,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,1.648438,0.5
9717,'2019/02/12 12:44:33:547',8,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,1.027765,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,1.648438,0.5
9718,'2019/02/12 12:44:33:559',8,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,1.027765,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,1.648438,0.5
9719,'2019/02/12 12:44:33:569',8,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,1.027765,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,1.648438,0.5
9720,'2019/02/12 12:44:33:580',8,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,1.027765,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,1.648438,0.5
9721,'2019/02/12 12:44:33:592',8,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,1.027765,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,1.648438,0.5
9722,'2019/02/12 12:44:33:603',8,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,1.027765,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,1.648438,0.5
9723,'2019/02/12 12:44:33:613',8,0.56153,19.245571,1.586,26.232758,0.286169,12.577223,18.803843,2.704098,29.462206,1.027765,3.022764,1.223577,1.72242,6.38288,1.059033,1.765375,0.641724,1.252321,3.670937,1.648438,0.5
